(('n2@171|7', (1, 228)), '-')
(('n2@169|5', (1, 227)), '+')
(('n2@613|5', (1, 226)), '-')
(('n2@170|5', (1, 225)), '-')
(('n2@171|5', (1, 224)), '-')
(('n2@157|3', (1, 223)), '-')
(('n2@156|3', (1, 222)), '+')
(('n2@155|7', (1, 221)), '-')
(('n2@154|7', (1, 220)), '-')
(('n2@155|5', (1, 219)), '-')
(('n2@154|5', (1, 218)), '-')
(('n2@153|3', (1, 217)), '-')
(('n2@152|3', (1, 216)), '-')
(('n2@121|3', (1, 215)), '+')
(('n2@122|3', (1, 214)), '-')
(('n2@123|3', (1, 213)), '-')

(('n2@663|9', (1, 1195)), '+')
(('n2@664|5', (1, 1196)), '+')
(('n2@665|5', (1, 1197)), '+')
(('n2@728|9', (1, 1198)), '+')
(('n2@729|9', (1, 1199)), '+')
(('n2@730|9', (1, 1200)), '+')
(('n2@731|9', (1, 1201)), '+')
(('n2@490|9', (1, 1202)), '+')
(('n2@724|7', (1, 1203)), '+')
(('n2@725|7', (1, 1204)), '-')
(('n2@726|7', (1, 1205)), '+')
(('n2@728|7', (1, 1206)), '+')
(('n2@901|5', (1, 1207)), '+')
(('n2@900|5', (1, 1208)), '+')
(('n2@899|5', (1, 1209)), '+')
(('n2@729|7', (1, 1210)), '+')
(('n2@730|7', (1, 1211)), '+')
(('n2@731|7', (1, 1212)), '+')
(('n2@490|7', (1, 1213)), '+')
(('n2@956|3', (1, 1214)), '+')
(('n2@491|3', (1, 1215)), '+')
(('n2@732|3', (1, 1216)), '-')
(('n2@745|3', (1, 1217)), '-')
(('n2@787|3', (1, 1218)), '-')
(('n2@781|3', (1, 1219)), '-')
(('n2@780|3', (1, 1220)), '+')
(('n2@779|3', (1, 1221)), '-')
(('n2@740|5', (1, 1222)), '+')
(('n2@740|7', (1, 1223)), '+')
(('n2@778|7', (1, 1224)), '+')
(('n2@777|7', (1, 1225)), '+')
(('n2@776|7', (1, 1226)), '+')
(('n2@775|7', (1, 1227)), '-')
(('n2@138|7', (1, 1228)), '-')
(('n2@134|7', (1, 1229)), '+')
(('n2@205|3', (1, 1230)), '+')
(('n2@204|3', (1, 1231)), '+')
(('n2@201|3', (1, 1232)), '+')
(('n2@203|3', (1, 1233)), '-')
(('n2@202|3', (1, 1234)), '-')
(('n2@200|3', (1, 1235)), '-')
(('n2@772|3', (1, 1236)), '-')
(('n2@752|5', (1, 1237)), '+')
(('n2@768|3', (1, 1238)), '+')
(('n2@767|3', (1, 1239)), '+')
(('n2@766|3', (1, 1240)), '-')
(('n2@765|5', (1, 1241)), '+')
(('n2@759|3', (1, 1242)), '-')
(('n2@757|3', (1, 1243)), '+')
(('n2@755|3', (1, 1244)), '-')
(('n2@758|3', (1, 1245)), '-')
(('n2@754|5', (1, 1246)), '+')
(('n2@753|5', (1, 1247)), '+')
(('n2@769|3', (1, 1248)), '-')
(('n2@751|5', (1, 1249)), '+')
(('n2@750|5', (1, 1250)), '+')
(('n2@416|7', (1, 1251)), '-')
(('n2@417|7', (1, 1252)), '+')
(('n2@749|5', (1, 1253)), '-')
(('n2@754|7', (1, 1254)), '+')
(('n2@753|7', (1, 1255)), '+')
(('n2@752|7', (1, 1256)), '-')
(('n2@751|7', (1, 1257)), '+')
(('n2@748|3', (1, 1258)), '-')
(('n2@747|3', (1, 1259)), '+')
(('n2@746|3', (1, 1260)), '+')
(('n2@733|3', (1, 1261)), '+')
(('n2@734|3', (1, 1262)), '+')
(('n2@735|5', (1, 1263)), '+')
(('n2@736|5', (1, 1264)), '+')
(('n2@737|5', (1, 1265)), '-')
(('n2@738|5', (1, 1266)), '-')
(('n2@735|7', (1, 1267)), '+')
(('n2@736|7', (1, 1268)), '+')
(('n2@737|7', (1, 1269)), '-')
(('n2@738|7', (1, 1270)), '-')
(('n2@750|7', (1, 1271)), '+')
(('n2@749|7', (1, 1272)), '-')
(('n2@739|3', (1, 1273)), '-')
(('n2@456|11', (1, 1274)), '-')
(('n2@741|3', (1, 1275)), '-')
(('n2@742|3', (1, 1276)), '-')
(('n2@743|3', (1, 1277)), '+')
(('n2@744|3', (1, 1278)), '+')
(('n2@788|3', (1, 1279)), '-')
(('n2@789|5', (1, 1280)), '-')
(('n2@799|5', (1, 1281)), '+')
(('n2@798|5', (1, 1282)), '-')
(('n2@794|5', (1, 1283)), '+')
(('n2@793|5', (1, 1284)), '+')
(('n2@792|5', (1, 1285)), '-')
(('n2@791|5', (1, 1286)), '-')
(('n2@790|5', (1, 1287)), '-')
(('n2@800|5', (1, 1288)), '-')
(('n2@804|5', (1, 1289)), '-')
(('n2@805|5', (1, 1290)), '-')
(('n2@806|7', (1, 1291)), '-')
(('n2@607|11', (1, 1292)), '-')
(('n2@789|7', (1, 1293)), '-')
(('n2@799|7', (1, 1294)), '+')
(('n2@798|7', (1, 1295)), '-')
(('n2@797|7', (1, 1296)), '+')
(('n2@796|7', (1, 1297)), '-')
(('n2@607|15', (1, 1298)), '+')
(('n2@806|11', (1, 1299)), '+')
(('n2@807|5', (1, 1300)), '-')
(('n2@607|13', (1, 1301)), '+')
(('n2@806|9', (1, 1302)), '+')
(('n2@805|7', (1, 1303)), '+')
(('n2@804|7', (1, 1304)), '+')
(('n2@803|7', (1, 1305)), '+')
(('n2@802|7', (1, 1306)), '+')
(('n2@801|7', (1, 1307)), '+')
(('n2@800|7', (1, 1308)), '+')
(('n2@790|7', (1, 1309)), '+')
(('n2@791|7', (1, 1310)), '+')
(('n2@792|7', (1, 1311)), '+')
(('n2@793|7', (1, 1312)), '-')
(('n2@794|8', (1, 1313)), '-')
(('n2@795|8', (1, 1314)), '-')
(('n2@807|8', (1, 1315)), '+')

(('n2@635|9', (1, 1194)), '-')
(('n2@490|8', (1, 1193)), '-')
(('n2@731|8', (1, 1192)), '-')
(('n2@730|8', (1, 1191)), '-')
(('n2@729|8', (1, 1190)), '-')
(('n2@728|8', (1, 1189)), '-')
(('n2@665|4', (1, 1188)), '-')
(('n2@679|3', (1, 1187)), '-')
(('n2@191|3', (1, 1186)), '-')
(('n2@640|11', (1, 1185)), '+')
(('n2@639|11', (1, 1184)), '-')
(('n2@638|11', (1, 1183)), '+')
(('n2@637|11', (1, 1182)), '-')
(('n2@636|11', (1, 1181)), '+')
(('n2@635|8', (1, 1180)), '+')
(('n2@663|8', (1, 1179)), '+')
(('n2@664|4', (1, 1178)), '+')
(('n2@136|7', (1, 1177)), '-')
(('n2@135|7', (1, 1176)), '-')
(('n2@680|3', (1, 1175)), '+')
(('n2@663|5', (1, 1174)), '-')
(('n2@635|5', (1, 1173)), '-')
(('n2@634|3', (1, 1172)), '+')
(('n2@633|3', (1, 1171)), '-')
(('n2@645|3', (1, 1170)), '-')
(('n2@711|3', (1, 1169)), '-')
(('n2@710|3', (1, 1168)), '-')
(('n2@709|3', (1, 1167)), '-')
(('n2@708|3', (1, 1166)), '-')
(('n2@707|3', (1, 1165)), '+')
(('n2@706|3', (1, 1164)), '-')
(('n2@705|3', (1, 1163)), '-')
(('n2@704|3', (1, 1162)), '+')
(('n2@703|3', (1, 1161)), '+')
(('n2@702|7', (1, 1160)), '-')
(('n2@701|7', (1, 1159)), '-')
(('n2@700|7', (1, 1158)), '+')
(('n2@803|5', (1, 1157)), '+')
(('n2@802|5', (1, 1156)), '+')
(('n2@801|5', (1, 1155)), '+')
(('n2@699|7', (1, 1154)), '+')
(('n2@695|7', (1, 1153)), '+')
(('n2@696|7', (1, 1152)), '+')
(('n2@697|3', (1, 1151)), '+')
(('n2@698|7', (1, 1150)), '+')
(('n2@699|5', (1, 1149)), '-')
(('n2@700|5', (1, 1148)), '-')
(('n2@701|5', (1, 1147)), '+')
(('n2@702|5', (1, 1146)), '+')
(('n2@698|5', (1, 1145)), '+')
(('n2@696|5', (1, 1144)), '-')
(('n2@695|5', (1, 1143)), '-')
(('n2@694|3', (1, 1142)), '-')
(('n2@693|3', (1, 1141)), '-')
(('n2@692|3', (1, 1140)), '+')
(('n2@691|3', (1, 1139)), '+')
(('n2@641|7', (1, 1138)), '+')
(('n2@640|9', (1, 1137)), '+')
(('n2@639|9', (1, 1136)), '-')
(('n2@638|9', (1, 1135)), '+')
(('n2@174|3', (1, 1134)), '+')
(('n2@173|3', (1, 1133)), '+')
(('n2@172|3', (1, 1132)), '-')
(('n2@760|3', (1, 1131)), '-')
(('n2@761|3', (1, 1130)), '-')
(('n2@762|3', (1, 1129)), '+')
(('n2@763|3', (1, 1128)), '+')
(('n2@764|7', (1, 1127)), '-')
(('n2@765|7', (1, 1126)), '-')
(('n2@764|5', (1, 1125)), '-')
(('n2@637|9', (1, 1124)), '-')
(('n2@641|5', (1, 1123)), '+')
(('n2@640|7', (1, 1122)), '+')
(('n2@639|7', (1, 1121)), '-')
(('n2@638|7', (1, 1120)), '+')
(('n2@637|7', (1, 1119)), '-')
(('n2@636|9', (1, 1118)), '+')
(('n2@716|7', (1, 1117)), '-')
(('n2@636|7', (1, 1116)), '+')
(('n2@716|9', (1, 1115)), '-')
(('n2@921|5', (1, 1114)), '+')
(('n2@716|8', (1, 1113)), '-')
(('n2@921|4', (1, 1112)), '+')
(('n2@922|3', (1, 1111)), '+')
(('n2@717|3', (1, 1110)), '-')
(('n2@718|3', (1, 1109)), '+')
(('n2@719|3', (1, 1108)), '+')
(('n2@720|3', (1, 1107)), '+')
(('n2@721|3', (1, 1106)), '+')
(('n2@722|3', (1, 1105)), '+')
(('n2@723|3', (1, 1104)), '+')
(('n2@724|5', (1, 1103)), '+')
(('n2@725|5', (1, 1102)), '-')
(('n2@726|5', (1, 1101)), '+')
(('n2@666|3', (1, 1100)), '-')
(('n2@669|3', (1, 1099)), '-')
(('n2@670|7', (1, 1098)), '-')
(('n2@671|7', (1, 1097)), '+')
(('n2@670|5', (1, 1096)), '-')
(('n2@671|5', (1, 1095)), '+')
(('n2@672|3', (1, 1094)), '+')
(('n2@673|3', (1, 1093)), '+')
(('n2@674|3', (1, 1092)), '+')
(('n2@675|3', (1, 1091)), '+')
(('n2@676|3', (1, 1090)), '+')
(('n2@682|3', (1, 1089)), '-')
(('n2@683|3', (1, 1088)), '-')
(('n2@684|3', (1, 1087)), '+')
(('n2@685|3', (1, 1086)), '-')
(('n2@686|3', (1, 1085)), '-')
(('n2@687|3', (1, 1084)), '-')
(('n2@688|3', (1, 1083)), '+')
(('n2@689|3', (1, 1082)), '-')
(('n2@690|3', (1, 1081)), '-')
(('n2@642|3', (1, 1080)), '-')
(('n2@643|3', (1, 1079)), '+')
(('n2@773|3', (1, 1078)), '+')
(('n2@775|5', (1, 1077)), '+')
(('n2@776|5', (1, 1076)), '-')
(('n2@777|5', (1, 1075)), '-')
(('n2@778|5', (1, 1074)), '-')
(('n2@644|3', (1, 1073)), '-')
(('n2@646|3', (1, 1072)), '+')
(('n2@629|3', (1, 1071)), '-')
(('n2@630|3', (1, 1070)), '+')
(('n2@631|3', (1, 1069)), '+')
(('n2@632|3', (1, 1068)), '+')
(('n2@662|3', (1, 1067)), '+')
(('n2@655|3', (1, 1066)), '+')
(('n2@654|3', (1, 1065)), '-')
(('n2@628|11', (1, 1064)), '+')
(('n2@625|11', (1, 1063)), '+')
(('n2@626|11', (1, 1062)), '-')
(('n2@627|11', (1, 1061)), '-')
(('n2@624|11', (1, 1060)), '+')
(('n2@628|9', (1, 1059)), '+')
(('n2@627|9', (1, 1058)), '+')
(('n2@626|9', (1, 1057)), '+')
(('n2@625|9', (1, 1056)), '-')
(('n2@624|9', (1, 1055)), '+')
(('n2@623|11', (1, 1054)), '+')
(('n2@624|7', (1, 1053)), '-')
(('n2@946|3', (1, 1052)), '+')
(('n2@947|3', (1, 1051)), '-')
(('n2@163|3', (1, 1050)), '-')
(('n2@620|11', (1, 1049)), '+')
(('n2@619|15', (1, 1048)), '-')
(('n2@623|9', (1, 1047)), '-')
(('n2@70|3', (1, 1046)), '+')
(('n2@570|3', (1, 1045)), '+')
(('n2@571|3', (1, 1044)), '-')
(('n2@553|7', (1, 1043)), '+')
(('n2@572|3', (1, 1042)), '-')
(('n2@573|5', (1, 1041)), '-')
(('n2@574|5', (1, 1040)), '+')
(('n2@575|5', (1, 1039)), '-')

(('n2@576|5', (1, 1038)), '+')
(('n2@577|5', (1, 1037)), '-')
(('n2@578|5', (1, 1036)), '-')
(('n2@579|5', (1, 1035)), '-')
(('n2@573|4', (1, 1034)), '-')
(('n2@574|4', (1, 1033)), '+')
(('n2@575|4', (1, 1032)), '-')
(('n2@576|4', (1, 1031)), '+')
(('n2@577|4', (1, 1030)), '-')
(('n2@578|4', (1, 1029)), '-')
(('n2@579|4', (1, 1028)), '-')
(('n2@585|7', (1, 1027)), '+')
(('n2@580|3', (1, 1026)), '-')
(('n2@586|7', (1, 1025)), '+')
(('n2@581|7', (1, 1024)), '-')
(('n2@582|7', (1, 1023)), '-')
(('n2@583|5', (1, 1022)), '-')
(('n2@584|5', (1, 1021)), '+')
(('n2@585|5', (1, 1020)), '+')
(('n2@583|7', (1, 1019)), '-')
(('n2@584|7', (1, 1018)), '+')
(('n2@582|5', (1, 1017)), '+')
(('n2@581|5', (1, 1016)), '+')
(('n2@586|5', (1, 1015)), '-')
(('n2@598|3', (1, 1014)), '-')
(('n2@597|3', (1, 1013)), '+')
(('n2@596|3', (1, 1012)), '-')
(('n2@595|3', (1, 1011)), '-')
(('n2@594|3', (1, 1010)), '-')
(('n2@592|3', (1, 1009)), '-')
(('n2@591|3', (1, 1008)), '+')
(('n2@590|5', (1, 1007)), '+')
(('n2@590|7', (1, 1006)), '+')
(('n2@589|3', (1, 1005)), '-')
(('n2@588|3', (1, 1004)), '+')
(('n2@587|3', (1, 1003)), '-')
(('n2@599|7', (1, 1002)), '+')
(('n2@600|7', (1, 1001)), '+')
(('n2@601|11', (1, 1000)), '-')
(('n2@599|5', (1, 999)), '+')
(('n2@600|5', (1, 998)), '+')
(('n2@601|9', (1, 997)), '-')
(('n2@601|7', (1, 996)), '-')
(('n2@602|7', (1, 995)), '-')
(('n2@603|7', (1, 994)), '+')
(('n2@602|5', (1, 993)), '-')
(('n2@603|5', (1, 992)), '+')
(('n2@604|3', (1, 991)), '-')
(('n2@249|7', (1, 990)), '-')
(('n2@248|7', (1, 989)), '-')
(('n2@247|7', (1, 988)), '-')
(('n2@605|3', (1, 987)), '+')
(('n2@606|7', (1, 986)), '+')
(('n2@608|7', (1, 985)), '+')
(('n2@609|7', (1, 984)), '-')
(('n2@610|7', (1, 983)), '+')
(('n2@611|7', (1, 982)), '-')
(('n2@606|5', (1, 981)), '+')
(('n2@856|3', (1, 980)), '+')
(('n2@756|3', (1, 979)), '-')
(('n2@855|3', (1, 978)), '+')
(('n2@854|3', (1, 977)), '+')
(('n2@853|3', (1, 976)), '-')
(('n2@611|5', (1, 975)), '-')
(('n2@612|3', (1, 974)), '+')
(('n2@614|3', (1, 973)), '+')
(('n2@235|3', (1, 972)), '+')
(('n2@615|3', (1, 971)), '+')
(('n2@616|3', (1, 970)), '-')
(('n2@617|7', (1, 969)), '-')
(('n2@618|7', (1, 968)), '+')
(('n2@619|13', (1, 967)), '+')
(('n2@619|11', (1, 966)), '+')
(('n2@621|11', (1, 965)), '-')
(('n2@622|15', (1, 964)), '-')
(('n2@569|7', (1, 963)), '+')
(('n2@568|7', (1, 962)), '-')
(('n2@567|11', (1, 961)), '+')
(('n2@227|7', (1, 960)), '-')
(('n2@226|7', (1, 959)), '-')
(('n2@225|7', (1, 958)), '-')
(('n2@567|9', (1, 957)), '+')
(('n2@227|5', (1, 956)), '-')
(('n2@226|5', (1, 955)), '-')
(('n2@225|5', (1, 954)), '-')
(('n2@224|3', (1, 953)), '-')
(('n2@223|3', (1, 952)), '+')
(('n2@222|3', (1, 951)), '+')
(('n2@565|3', (1, 950)), '-')
(('n2@566|3', (1, 949)), '-')
(('n2@567|7', (1, 948)), '-')
(('n2@568|5', (1, 947)), '+')
(('n2@569|5', (1, 946)), '-')
(('n2@622|13', (1, 945)), '+')
(('n2@621|9', (1, 944)), '+')
(('n2@619|9', (1, 943)), '-')
(('n2@618|5', (1, 942)), '-')
(('n2@617|5', (1, 941)), '+')
(('n2@564|3', (1, 940)), '-')
(('n2@563|3', (1, 939)), '-')
(('n2@257|3', (1, 938)), '+')
(('n2@256|3', (1, 937)), '+')
(('n2@255|11', (1, 936)), '-')
(('n2@254|11', (1, 935)), '+')
(('n2@253|11', (1, 934)), '-')
(('n2@252|11', (1, 933)), '-')
(('n2@251|15', (1, 932)), '-')
(('n2@251|13', (1, 931)), '-')
(('n2@562|3', (1, 930)), '-')
(('n2@561|3', (1, 929)), '+')
(('n2@678|15', (1, 928)), '+')
(('n2@546|15', (1, 927)), '-')
(('n2@784|15', (1, 926)), '-')
(('n2@545|11', (1, 925)), '+')
(('n2@544|11', (1, 924)), '+')
(('n2@555|11', (1, 923)), '-')
(('n2@556|11', (1, 922)), '+')
(('n2@557|11', (1, 921)), '-')
(('n2@558|11', (1, 920)), '+')
(('n2@559|11', (1, 919)), '-')
(('n2@609|5', (1, 918)), '+')
(('n2@608|5', (1, 917)), '-')
(('n2@607|9', (1, 916)), '-')
(('n2@850|3', (1, 915)), '-')
(('n2@851|3', (1, 914)), '+')
(('n2@462|11', (1, 913)), '-')
(('n2@463|11', (1, 912)), '-')
(('n2@468|3', (1, 911)), '-')
(('n2@444|3', (1, 910)), '-')
(('n2@445|7', (1, 909)), '+')
(('n2@445|5', (1, 908)), '+')
(('n2@467|3', (1, 907)), '+')
(('n2@466|3', (1, 906)), '-')
(('n2@465|3', (1, 905)), '-')
(('n2@464|3', (1, 904)), '-')
(('n2@472|7', (1, 903)), '+')
(('n2@471|7', (1, 902)), '+')
(('n2@471|5', (1, 901)), '-')
(('n2@472|5', (1, 900)), '-')
(('n2@473|3', (1, 899)), '-')
(('n2@474|3', (1, 898)), '-')
(('n2@852|3', (1, 897)), '+')
(('n2@560|3', (1, 896)), '+')
(('n2@784|13', (1, 895)), '-')
(('n2@996|3', (1, 894)), '-')
(('n2@997|3', (1, 893)), '-')
(('n2@545|9', (1, 892)), '+')
(('n2@544|9', (1, 891)), '+')
(('n2@555|9', (1, 890)), '-')
(('n2@556|9', (1, 889)), '+')
(('n2@557|9', (1, 888)), '-')
(('n2@558|9', (1, 887)), '+')
(('n2@559|9', (1, 886)), '-')
(('n2@678|13', (1, 885)), '+')
(('n2@677|19', (1, 884)), '-')
(('n2@546|13', (1, 883)), '-')
(('n2@784|11', (1, 882)), '-')
(('n2@545|7', (1, 881)), '+')
(('n2@544|7', (1, 880)), '+')
(('n2@555|7', (1, 879)), '-')
(('n2@556|7', (1, 878)), '+')
(('n2@557|7', (1, 877)), '-')
(('n2@558|7', (1, 876)), '+')
(('n2@559|7', (1, 875)), '-')
(('n2@678|11', (1, 874)), '+')
(('n2@677|17', (1, 873)), '-')
(('n2@546|11', (1, 872)), '-')
(('n2@547|7', (1, 871)), '+')
(('n2@548|7', (1, 870)), '+')
(('n2@549|7', (1, 869)), '+')
(('n2@436|7', (1, 868)), '+')
(('n2@406|15', (1, 867)), '-')
(('n2@401|15', (1, 866)), '+')
(('n2@784|9', (1, 865)), '+')
(('n2@678|9', (1, 864)), '+')
(('n2@677|15', (1, 863)), '-')
(('n2@546|9', (1, 862)), '-')
(('n2@547|5', (1, 861)), '+')
(('n2@548|5', (1, 860)), '+')
(('n2@549|5', (1, 859)), '+')
(('n2@550|3', (1, 858)), '-')
(('n2@551|3', (1, 857)), '+')
(('n2@552|7', (1, 856)), '-')
(('n2@552|5', (1, 855)), '-')
(('n2@620|9', (1, 854)), '-')
(('n2@543|7', (1, 853)), '-')
(('n2@554|7', (1, 852)), '+')
(('n2@553|5', (1, 851)), '-')
(('n2@620|7', (1, 850)), '-')
(('n2@554|5', (1, 849)), '-')
(('n2@543|5', (1, 848)), '+')
(('n2@533|3', (1, 847)), '-')
(('n2@532|3', (1, 846)), '-')
(('n2@531|3', (1, 845)), '+')
(('n2@542|3', (1, 844)), '+')
(('n2@541|3', (1, 843)), '-')
(('n2@540|3', (1, 842)), '+')
(('n2@539|3', (1, 841)), '-')
(('n2@538|3', (1, 840)), '+')
(('n2@537|3', (1, 839)), '+')
(('n2@525|13', (1, 838)), '+')
(('n2@526|13', (1, 837)), '-')
(('n2@527|13', (1, 836)), '-')
(('n2@524|5', (1, 835)), '-')
(('n2@525|11', (1, 834)), '+')
(('n2@526|11', (1, 833)), '-')
(('n2@323|11', (1, 832)), '-')
(('n2@324|7', (1, 831)), '+')
(('n2@325|7', (1, 830)), '-')
(('n2@527|11', (1, 829)), '-')
(('n2@525|9', (1, 828)), '+')
(('n2@526|9', (1, 827)), '-')
(('n2@527|9', (1, 826)), '-')
(('n2@528|3', (1, 825)), '-')
(('n2@529|3', (1, 824)), '-')
(('n2@530|3', (1, 823)), '-')
(('n2@523|3', (1, 822)), '+')
(('n2@522|3', (1, 821)), '-')
(('n2@521|3', (1, 820)), '+')
(('n2@520|3', (1, 819)), '-')
(('n2@519|3', (1, 818)), '+')
(('n2@518|3', (1, 817)), '-')
(('n2@517|5', (1, 816)), '+')
(('n2@516|5', (1, 815)), '+')
(('n2@515|5', (1, 814)), '-')
(('n2@514|5', (1, 813)), '-')
(('n2@517|4', (1, 812)), '+')
(('n2@516|4', (1, 811)), '+')
(('n2@515|4', (1, 810)), '-')
(('n2@514|4', (1, 809)), '-')
(('n2@513|3', (1, 808)), '+')
(('n2@512|3', (1, 807)), '+')
(('n2@511|3', (1, 806)), '-')
(('n2@510|3', (1, 805)), '-')
(('n2@509|3', (1, 804)), '-')
(('n2@508|3', (1, 803)), '+')
(('n2@507|3', (1, 802)), '-')
(('n2@506|3', (1, 801)), '+')
(('n2@505|3', (1, 800)), '-')
(('n2@504|3', (1, 799)), '-')
(('n2@501|7', (1, 798)), '+')
(('n2@500|7', (1, 797)), '+')
(('n2@499|7', (1, 796)), '+')
(('n2@498|7', (1, 795)), '-')
(('n2@497|5', (1, 794)), '+')
(('n2@496|7', (1, 793)), '-')
(('n2@495|7', (1, 792)), '+')
(('n2@494|7', (1, 791)), '-')
(('n2@493|7', (1, 790)), '+')
(('n2@492|7', (1, 789)), '-')
(('n2@303|3', (1, 788)), '-')
(('n2@304|3', (1, 787)), '-')
(('n2@305|3', (1, 786)), '-')
(('n2@306|3', (1, 785)), '-')
(('n2@307|3', (1, 784)), '+')
(('n2@308|5', (1, 783)), '+')
(('n2@308|4', (1, 782)), '+')
(('n2@309|3', (1, 781)), '-')
(('n2@310|3', (1, 780)), '+')
(('n2@311|3', (1, 779)), '+')
(('n2@488|7', (1, 778)), '-')
(('n2@487|7', (1, 777)), '-')
(('n2@43|7', (1, 776)), '+')
(('n2@41|7', (1, 775)), '+')
(('n2@42|7', (1, 774)), '-')
(('n2@486|7', (1, 773)), '-')
(('n2@485|7', (1, 772)), '-')
(('n2@484|7', (1, 771)), '+')
(('n2@483|7', (1, 770)), '+')
(('n2@482|7', (1, 769)), '-')
(('n2@481|7', (1, 768)), '+')
(('n2@501|5', (1, 767)), '+')
(('n2@500|9', (1, 766)), '+')
(('n2@499|9', (1, 765)), '+')
(('n2@498|9', (1, 764)), '-')

(('n2@420|5', (1, 625)), '-')
(('n2@422|5', (1, 624)), '-')
(('n2@425|5', (1, 623)), '-')
(('n2@426|7', (1, 622)), '-')
(('n2@427|5', (1, 621)), '-')
(('n2@428|3', (1, 620)), '-')
(('n2@429|3', (1, 619)), '+')
(('n2@430|3', (1, 618)), '-')
(('n2@431|3', (1, 617)), '-')
(('n2@432|3', (1, 616)), '+')
(('n2@433|3', (1, 615)), '-')
(('n2@434|3', (1, 614)), '-')
(('n2@667|3', (1, 613)), '+')
(('n2@668|5', (1, 612)), '-')
(('n2@435|5', (1, 611)), '-')
(('n2@436|5', (1, 610)), '+')
(('n2@437|5', (1, 609)), '-')
(('n2@438|5', (1, 608)), '-')
(('n2@439|5', (1, 607)), '-')
(('n2@440|5', (1, 606)), '-')
(('n2@441|9', (1, 605)), '-')
(('n2@447|9', (1, 604)), '-')
(('n2@448|9', (1, 603)), '-')
(('n2@441|7', (1, 602)), '-')
(('n2@447|7', (1, 601)), '-')
(('n2@396|3', (1, 600)), '+')
(('n2@395|5', (1, 599)), '-')
(('n2@394|5', (1, 598)), '-')
(('n2@393|5', (1, 597)), '+')
(('n2@449|5', (1, 596)), '+')
(('n2@450|5', (1, 595)), '+')
(('n2@451|5', (1, 594)), '-')
(('n2@401|9', (1, 593)), '-')
(('n2@392|5', (1, 592)), '+')
(('n2@448|7', (1, 591)), '+')
(('n2@397|3', (1, 590)), '-')
(('n2@398|3', (1, 589)), '-')
(('n2@399|3', (1, 588)), '-')
(('n2@400|3', (1, 587)), '-')
(('n2@391|3', (1, 586)), '+')
(('n2@363|13', (1, 585)), '+')
(('n2@362|15', (1, 584)), '+')
(('n2@361|15', (1, 583)), '-')
(('n2@360|15', (1, 582)), '-')
(('n2@367|3', (1, 581)), '-')
(('n2@368|3', (1, 580)), '+')
(('n2@369|5', (1, 579)), '+')
(('n2@370|5', (1, 578)), '-')
(('n2@369|4', (1, 577)), '+')
(('n2@370|4', (1, 576)), '-')
(('n2@371|3', (1, 575)), '-')
(('n2@372|3', (1, 574)), '-')
(('n2@373|3', (1, 573)), '+')
(('n2@374|3', (1, 572)), '-')
(('n2@375|3', (1, 571)), '+')
(('n2@376|3', (1, 570)), '-')
(('n2@377|3', (1, 569)), '-')
(('n2@378|3', (1, 568)), '+')
(('n2@379|3', (1, 567)), '+')
(('n2@380|3', (1, 566)), '-')
(('n2@381|7', (1, 565)), '-')
(('n2@382|7', (1, 564)), '+')
(('n2@390|7', (1, 563)), '-')
(('n2@389|7', (1, 562)), '-')
(('n2@31|7', (1, 561)), '-')
(('n2@381|5', (1, 560)), '-')
(('n2@382|5', (1, 559)), '+')
(('n2@360|13', (1, 558)), '-')
(('n2@975|3', (1, 557)), '-')
(('n2@863|3', (1, 556)), '-')
(('n2@37|3', (1, 555)), '-')
(('n2@647|3', (1, 554)), '+')
(('n2@862|3', (1, 553)), '-')
(('n2@386|3', (1, 552)), '+')
(('n2@387|3', (1, 551)), '+')
(('n2@388|3', (1, 550)), '+')
(('n2@30|3', (1, 549)), '+')
(('n2@31|5', (1, 548)), '+')
(('n2@389|5', (1, 547)), '+')
(('n2@390|5', (1, 546)), '+')
(('n2@361|13', (1, 545)), '+')
(('n2@362|13', (1, 544)), '-')
(('n2@363|11', (1, 543)), '-')
(('n2@360|11', (1, 542)), '-')
(('n2@363|9', (1, 541)), '+')
(('n2@362|11', (1, 540)), '+')
(('n2@335|7', (1, 539)), '-')
(('n2@336|7', (1, 538)), '-')
(('n2@337|7', (1, 537)), '-')
(('n2@347|7', (1, 536)), '-')
(('n2@346|7', (1, 535)), '-')
(('n2@341|3', (1, 534)), '-')
(('n2@338|11', (1, 533)), '-')
(('n2@339|11', (1, 532)), '+')
(('n2@349|11', (1, 531)), '+')
(('n2@348|11', (1, 530)), '+')
(('n2@338|9', (1, 529)), '-')
(('n2@339|9', (1, 528)), '+')
(('n2@340|7', (1, 527)), '+')
(('n2@345|11', (1, 526)), '+')
(('n2@344|7', (1, 525)), '-')
(('n2@279|3', (1, 524)), '+')
(('n2@278|3', (1, 523)), '-')
(('n2@277|3', (1, 522)), '+')
(('n2@276|3', (1, 521)), '-')
(('n2@275|3', (1, 520)), '-')
(('n2@274|3', (1, 519)), '-')
(('n2@460|5', (1, 518)), '+')
(('n2@459|5', (1, 517)), '-')
(('n2@458|7', (1, 516)), '+')
(('n2@331|7', (1, 515)), '-')
(('n2@332|7', (1, 514)), '-')
(('n2@333|7', (1, 513)), '-')
(('n2@334|7', (1, 512)), '-')
(('n2@361|11', (1, 511)), '-')
(('n2@359|3', (1, 510)), '+')
